IN_FID,NEAR_FID,NEAR_DIST,NEAR_RANK
41,6,112389.2304,34
41,7,134940.8724,58
41,8,121921.22,43
41,9,186187.2057,87
41,10,115032.3841,39
41,11,94224.33857,18
41,12,91266.09976,15
41,13,84680.29793,12
41,14,77338.62457,9
41,15,113588.8923,37
41,16,103731.2561,25
41,17,85612.75767,13
41,18,144872.1355,67
41,19,95387.37562,19
41,20,122927.9793,45
41,21,138220.6547,62
41,22,71518.65994,6
41,23,131254.7231,55
41,24,63813.12554,5
41,25,73092.29129,7
41,26,122405.4715,44
41,27,96243.50116,20
41,28,109195.1657,29
41,29,75622.00383,8
41,30,135363.6701,59
41,31,78920.67084,10
41,32,61508.25589,3
41,33,100761.0514,22
41,34,87438.79685,14
41,35,91271.60869,16
41,36,61967.64157,4
41,37,125180.1479,49
41,38,84085.23591,11
41,39,55331.78462,2
41,40,29194.80383,1
41,42,125028.9801,48
41,43,140363.2229,64
41,44,156594.8182,74
41,45,169239.6389,83
41,46,177648.6127,86
41,47,171909.3441,84
41,48,137449.6988,61
41,49,145066.5549,68
41,50,168938.5503,82
41,51,156659.9428,75
41,52,136744.0045,60
41,53,175735.0927,85
41,54,109352.9502,30
41,55,147304.7345,71
41,56,159752.3523,78
41,57,149305.9662,72
41,58,159827.6292,79
41,59,141472.9469,65
41,60,128540.8917,54
41,61,132708.5411,57
41,62,123670.7711,46
41,63,111433.7851,32
41,64,111586.0601,33
41,65,126370.3677,52
41,66,144155.1984,66
41,67,119939.5052,42
41,68,113825.1646,38
41,69,103009.5899,24
41,70,126309.3864,50
41,71,161885.5916,80
41,72,119330.8424,41
41,73,106963.6848,27
41,74,128445.4643,53
41,75,113414.4621,36
41,76,146843.1799,70
41,77,107352.6108,28
41,78,113243.7694,35
41,79,138644.9441,63
41,80,151884.977,73
41,81,126310.0139,51
41,82,100060.0185,21
41,83,124791.5184,47
41,84,159423.3132,77
41,85,116689.4531,40
41,86,157725.8622,76
41,87,146629.1147,69
41,88,164390.874,81
42,1,53600.94971,31
42,2,68630.09043,48
42,3,59206.83287,35
42,4,87343.41168,71
42,5,35725.60081,13
42,6,13500.31083,4
42,7,109191.2393,82
42,8,94364.347,76
42,9,62696.46083,40
42,10,41234.99199,19
42,11,63500.01482,42
42,12,75623.45278,59
42,13,79638.21853,61
42,14,95926.85394,79
42,15,30299.55734,11
42,16,41149.92629,18
42,17,62620.84983,39
42,18,103533.6479,81
42,19,51742.95565,28
42,20,20263.27413,7
42,21,14224.78911,5
42,22,86015.86097,69
42,23,13276.89883,3
42,24,95011.41588,78
42,25,74965.48983,58
42,26,10806.59114,1
42,27,37668.45716,15
42,28,22704.73445,8
42,29,65319.16479,46
42,30,12123.51609,2
42,31,53921.50628,32
42,32,80822.2332,65
42,33,24784.28424,10
42,34,41459.26357,21
42,35,33866.08341,12
42,36,68812.21387,49
42,37,39229.85974,16
42,38,46399.80153,24
42,39,74942.75166,57
42,40,123587.5767,84
42,41,125028.9801,85
42,43,15456.66505,6
42,44,53051.70371,30
42,45,64118.16656,45
42,46,93351.39606,74
42,47,81547.37936,66
42,48,131124.7678,86
42,49,93842.93338,75
42,50,70884.28942,55
42,51,83618.09055,68
42,52,83138.91616,67
42,53,63739.01176,44
42,54,88127.24293,72
42,55,155167.0709,87
42,56,71764.83941,56
42,57,69151.3499,51
42,58,61019.02744,37
42,59,70836.17958,54
42,60,87039.95574,70
42,61,69557.12131,52
42,62,75959.08793,60
42,63,94635.50675,77
42,64,102644.1927,80
42,65,63630.00533,43
42,66,50488.02697,27
42,67,69004.06263,50
42,68,80728.86411,64
42,69,91583.49604,73
42,70,58289.9085,33
42,71,47689.05656,25
42,72,60959.66073,36
42,73,79829.31617,62
42,74,49254.94514,26
42,75,66645.70345,47
42,76,42204.5397,22
42,77,70219.61612,53
42,78,58413.33273,34
42,79,62269.82484,38
42,80,62828.39221,41
42,81,117715.1796,83
42,82,80206.95429,63
42,83,44228.74554,23
42,84,41357.83689,20
42,85,52400.57821,29
42,86,35899.11524,14
42,87,23851.46816,9
42,88,39419.07243,17
43,1,63908.05077,35
43,2,80017.8513,55
43,3,70145.38404,43
43,4,99655.75693,73
43,5,39857.1996,13
43,6,28154.70225,9
43,7,117170.1298,82
43,8,103357.2851,76
43,9,48872.67387,19
43,10,50963.30658,22
43,11,76055.70325,49
43,12,88198.08579,60
43,13,92812.35832,68
43,14,109520.9385,79
43,15,41390.63807,17
43,16,53544.44636,26
43,17,76282.66581,51
43,18,109690.4887,80
43,19,64763.4396,36
43,20,29079.08532,10
43,21,7973.069058,2
43,22,100142.9811,74
43,23,17048.9796,5
43,24,109469.8146,78
43,25,89281.39414,62
43,26,22184.97331,6
43,27,51954.29512,25
43,28,36529.33788,12
43,29,79851.69028,54
43,30,6859.135097,1
43,31,68886.49719,41
43,32,95715.86641,70
43,33,40229.15116,14
43,34,56629.61397,29
43,35,49106.62357,20
43,36,84129.82086,58
43,37,42453.77216,18
43,38,60261.54019,32
43,39,89494.94366,63
43,40,138118.3862,84
43,41,140363.2229,86
43,42,15456.66505,4
43,44,50030.57123,21
43,45,58984.50804,31
43,46,91842.12732,67
43,47,79444.96405,53
43,48,140100.5157,85
43,49,99213.56744,72
43,50,67518.7032,39
43,51,85664.72595,59
43,52,89209.24939,61
43,53,55834.94931,28
43,54,98574.63053,71
43,55,164583.9959,87
43,56,71367.39515,46
43,57,71228.63334,45
43,58,58594.77241,30
43,59,75005.13885,47
43,60,94735.31575,69
43,61,75562.31188,48
43,62,83981.73891,57
43,63,104975.7134,77
43,64,113191.4423,81
43,65,70689.50455,44
43,66,51698.34644,24
43,67,77477.51525,52
43,68,90433.1185,64
43,69,102833.8908,75
43,70,65175.98949,37
43,71,40460.00629,15
43,72,69406.04755,42
43,73,90468.90639,65
43,74,55291.18131,27
43,75,76231.79252,50
43,76,40882.42117,16
43,77,80776.36257,56
43,78,68048.5058,40
43,79,66391.20635,38
43,80,63330.93674,34
43,81,127217.1319,83
43,82,91720.50522,66
43,83,51195.28357,23
43,84,32658.41576,11
43,85,61392.13637,33
43,86,24923.51402,8
43,87,14268.29395,3
43,88,24027.66171,7
44,1,49690.42749,35
44,2,64832.62813,54
44,3,56034.6559,46
44,4,84791.81304,72
44,5,24746.34962,11
44,6,63555.87769,52
44,7,82922.39983,70
44,8,74026.18856,61
44,9,47154.2119,33
44,10,41747.09724,25
44,11,67432.62035,56
44,12,76754.50192,65
44,13,83719.40214,71
44,14,100426.9575,81
44,15,44005.50118,30
44,16,52866.67128,41
44,17,73618.92422,60
44,18,70867.07186,58
44,19,62080.60341,50
44,20,39081.68819,21
44,21,43053.89174,28
44,22,95943.7918,78
44,23,39785.02116,23
44,24,106625.6315,82
44,25,88239.39144,73
44,26,45853.95794,31
44,27,61225.02822,48
44,28,52152.59467,39
44,29,82333.70637,68
44,30,55578.63384,45
44,31,77718.24362,66
44,32,98739.04772,80
44,33,64705.55978,53
44,34,71025.67663,59
44,35,76299.40341,64
44,36,94630.65488,77
44,37,91114.63704,75
44,38,93426.50892,76
44,39,116916.5283,84
44,40,163229.7285,87
44,41,156594.8182,86
44,42,53051.70371,42
44,43,50030.57123,36
44,45,12869.17624,3
44,46,41869.92348,27
44,47,29417.11946,13
44,48,107330.5519,83
44,49,59347.15685,47
44,50,17855.62871,7
44,51,39747.46243,22
44,52,52603.78406,40
44,53,20522.11236,8
44,54,75495.01064,63
44,55,132012.8137,85
44,56,22694.89251,9
44,57,27339.32786,12
44,58,8623.898084,1
44,59,35756.25148,18
44,60,62261.69076,51
44,61,41672.19432,24
44,62,54652.04782,43
44,63,80498.48417,67
44,64,88500.86137,74
44,65,41812.09115,26
44,66,14079.92966,4
44,67,51402.25377,37
44,68,65869.9675,55
44,69,82490.30467,69
44,70,37889.41042,20
44,71,15689.29433,5
44,72,45889.00401,32
44,73,69648.32748,57
44,74,30581.08053,15
44,75,54681.48193,44
44,76,11363.80216,2
44,77,61831.42907,49
44,78,49498.4584,34
44,79,29586.3196,14
44,80,17483.45705,6
44,81,97167.37351,79
44,82,74451.58719,62
44,83,32563.22985,17
44,84,22761.2286,10
44,85,43368.98357,29
44,86,31451.47621,16
44,87,36347.48642,19
44,88,51828.14822,38
45,1,61289.25942,39
45,2,75586.27147,55
45,3,67333.94252,47
45,4,94930.78341,72
45,5,37614.3935,15
45,6,75359.09284,54
45,7,88033.29454,65
45,8,81160.97814,59
45,9,44141.70149,20
45,10,54245.1426,29
45,11,79009.14442,57
45,12,87673.81895,64
45,13,94787.68535,71
45,14,111141.3848,81
45,15,56873.82147,33
45,16,65522.31685,46
45,17,85656.62593,63
45,18,74514.32074,52
45,19,74389.03838,51
45,20,51596.49791,27
45,21,52781.27935,28
45,22,107387.5821,79
45,23,51020.70176,25
45,24,118064.7235,83
45,25,100150.0408,74
45,26,57796.49594,34
45,27,74073.60353,50
45,28,64889.8438,44
45,29,94634.96235,70
45,30,65094.57055,45
45,31,90427.03677,68
45,32,110865.4282,80
45,33,77317.55538,56
45,34,83891.781,60
45,35,88937.32921,67
45,36,107274.0375,78
45,37,101058.5999,75
45,38,105889.7241,77
45,39,129737.2042,84
45,40,176097.2953,87
45,41,169239.6389,86
45,42,64118.16656,42
45,43,58984.50804,36
45,44,12869.17624,4
45,46,36083.62167,13
45,47,23761.05602,8
45,48,112290.0501,82
45,49,63076.30902,41
45,50,10933.26241,1
45,51,40927.46821,17
45,52,58327.78364,35
45,53,12117.88468,3
45,54,84256.83417,61
45,55,136577.1865,85
45,56,23000.68674,6
45,57,32024.88669,12
45,58,11105.72084,2
45,59,41932.8486,18
45,60,68949.57263,48
45,61,49438.2364,24
45,62,62824.15764,40
45,63,88732.96767,66
45,64,96418.00178,73
45,65,51146.94669,26
45,66,25495.79868,10
45,67,60684.89813,38
45,68,74687.37538,53
45,69,91626.48724,69
45,70,48025.39604,23
45,71,19245.14287,5
45,72,56165.33007,32
45,73,79152.31748,58
45,74,42064.24273,19
45,75,64776.35628,43
45,76,23913.49295,9
45,77,72059.73034,49
45,78,60463.44882,37
45,79,37803.76554,16
45,80,23037.38807,7
45,81,103293.8035,76
45,82,84478.25464,62
45,83,44743.80326,21
45,84,27684.9161,11
45,85,54815.07302,30
45,86,36905.7389,14
45,87,44766.82853,22
45,88,55896.18507,31
46,1,68342.43447,37
46,2,76301.33737,45
46,3,71856.79041,39
46,4,90752.8518,63
46,5,59357.73816,28
46,6,102124.3284,72
46,7,67642.6362,34
46,8,67576.32208,33
46,9,78571.7994,48
46,10,68135.16534,36
46,11,83427.88047,52
46,12,87749.25826,60
46,13,94937.33721,68
46,14,108323.7521,76
46,15,75884.58626,43
46,16,79347.52585,49
46,17,92230.54496,66
46,18,51822.65399,19
46,19,84047.40211,55
46,20,76178.7691,44
46,21,84669.77718,58
46,22,108603.5951,77
46,23,80200.2601,50
46,24,118617.4499,82
46,25,104711.2764,75
46,26,84662.53365,57
46,27,90378.00202,62
46,28,86664.16036,59
46,29,102450.1877,73
46,30,97186.89819,69
46,31,102748.9054,74
46,32,116280.1153,80
46,33,99661.60512,70
46,34,100421.3202,71
46,35,110551.8218,78
46,36,117737.1019,81
46,37,132225.874,84
46,38,128452.3844,83
46,39,147428.8335,85
46,40,189825.3356,87
46,41,177648.6127,86
46,42,93351.39606,67
46,43,91842.12732,65
46,44,41869.92348,11
46,45,36083.62167,8
46,47,12598.32342,1
46,48,89698.2764,61
46,49,42612.11861,12
46,50,25438.34417,4
46,51,21879.24169,2
46,52,44783.6954,14
46,53,46208.31313,16
46,54,75799.52046,42
46,55,111988.6153,79
46,56,21925.07118,3
46,57,29269.69885,5
46,58,33262.97812,7
46,59,36175.83788,9
46,60,55895.85276,24
46,61,45044.99931,15
46,62,55871.35371,23
46,63,77887.78231,46
46,64,83720.8325,53
46,65,51308.05819,17
46,66,43484.51197,13
46,67,58103.28348,25
46,68,67751.70068,35
46,69,83737.36214,54
46,70,52004.18906,20
46,71,54716.99861,22
46,72,58399.34649,26
46,73,74138.4074,41
46,74,53148.48655,21
46,75,64425.89386,31
46,76,51457.53649,18
46,77,70995.45549,38
46,78,64627.21427,32
46,79,40038.26464,10
46,80,31293.34306,6
46,81,84451.00115,56
46,82,80900.43735,51
46,83,58425.34566,27
46,84,63029.22334,30
46,85,62371.48028,29
46,86,72222.0337,40
46,87,78212.12362,47
46,88,91820.05414,64
47,1,61702.36258,35
47,2,71983.85917,48
47,3,66135.87384,40
47,4,88482.85147,67
47,5,48535.65242,22
47,6,90871.03318,69
47,7,71505.70149,46
47,8,68472.35225,44
47,9,67117.46572,41
47,10,59486.85337,32
47,11,78037.13812,55
47,12,83911.80319,62
47,13,91203.81555,70
47,14,105824.5605,78
47,15,66104.35831,39
47,16,71007.0048,45
47,17,86317.37521,65
47,18,56415.85416,30
47,19,77020.13669,53
47,20,65132.26354,36
47,21,72383.05493,49
47,22,104702.8563,77
47,23,68317.63544,43
47,24,115059.4314,81
47,25,99641.37862,75
47,26,73251.23518,50
47,27,81559.26002,60
47,28,76395.17378,52
47,29,96304.89932,74
47,30,84911.40015,64
47,31,95235.32867,73
47,32,111073.1709,80
47,33,89404.03122,68
47,34,91679.78399,71
47,35,100571.3494,76
47,36,110953.7803,79
47,37,120188.6912,84
47,38,118351.3802,83
47,39,138742.2573,85
47,40,182482.5817,87
47,41,171909.3441,86
47,42,81547.37936,59
47,43,79444.96405,58
47,44,29417.11946,9
47,45,23761.05602,8
47,46,12598.32342,2
47,48,94855.13371,72
47,49,45791.61687,20
47,50,12934.48812,3
47,51,22544.81827,6
47,52,44794.69059,18
47,53,34546.94015,13
47,54,74832.44015,51
47,55,118207.0831,82
47,56,12293.33285,1
47,57,22814.09097,7
47,58,20867.22749,4
47,59,32074.10241,10
47,60,56205.33698,29
47,61,41211.02436,15
47,62,53669.82857,26
47,63,77905.7772,54
47,64,84592.41014,63
47,65,46191.94872,21
47,66,32652.81199,11
47,67,54334.78841,27
47,68,65981.37437,38
47,69,82721.30883,61
47,70,45618.558,19
47,71,42149.21051,16
47,72,52937.81597,25
47,73,71819.93989,47
47,74,44654.40154,17
47,75,60110.58311,34
47,76,39411.06804,14
47,77,67151.57666,42
47,78,58781.25928,31
47,79,33279.80397,12
47,80,21248.97954,5
47,81,87898.41204,66
47,82,78216.68433,56
47,83,49480.68663,23
47,84,50441.17703,24
47,85,55357.17999,28
47,86,59627.645,33
47,87,65715.50758,37
47,88,79289.09268,57
48,1,77659.18547,36
48,2,64844.16144,23
48,3,72760.82259,31
48,4,54062.67896,14
48,5,101363.6913,58
48,6,130478.4374,74
48,7,24409.48254,2
48,8,36806.57937,5
48,9,154469.3622,85
48,10,89916.76737,49
48,11,73186.2314,33
48,12,63963.02347,21
48,13,65521.137,24
48,14,62560.35784,19
48,15,100904.3944,57
48,16,91864.8453,51
48,17,79853.56437,40
48,18,38440.19143,7
48,19,84495.13188,42
48,20,111627.8508,65
48,21,132383.5727,76
48,22,72862.70416,32
48,23,123098.2737,71
48,24,76078.71189,35
48,25,79443.76074,39
48,26,120453.0466,68
48,27,100559.96,56
48,28,110568.0943,64
48,29,86285.17757,44
48,30,141561.4845,83
48,31,96923.77646,54
48,32,86937.27402,45
48,33,118405.798,67
48,34,105486.4254,61
48,35,122984.698,70
48,36,100086.5863,55
48,37,165126.8452,87
48,38,137102.6255,79
48,39,137821.3285,81
48,40,160960.5489,86
48,41,137449.6988,80
48,42,131124.7678,75
48,43,140100.5157,82
48,44,107330.5519,62
48,45,112290.0501,66
48,46,89698.2764,48
48,47,94855.13371,52
48,49,49437.52766,11
48,50,103248.0014,60
48,51,72621.48176,29
48,52,54735.63854,15
48,53,124360.5213,72
48,54,44506.83876,9
48,55,24840.66243,3
48,56,89575.5599,47
48,57,80583.49782,41
48,58,102152.5784,59
48,59,71575.83431,28
48,60,46113.09751,10
48,61,66858.06376,25
48,62,56276.43246,17
48,63,38192.52503,6
48,64,31950.58559,4
48,65,69998.34196,26
48,66,95773.3255,53
48,67,62623.07178,20
48,68,50516.60918,12
48,69,44502.23368,8
48,70,75462.57887,34
48,71,122632.7125,69
48,72,70700.41599,27
48,73,52712.88053,13
48,74,85591.40614,43
48,75,64484.0529,22
48,76,107759.2483,63
48,77,61683.00942,18
48,78,72711.48693,30
48,79,78506.50515,37
48,80,90297.9918,50
48,81,14252.99122,1
48,82,55105.01425,16
48,83,89038.60537,46
48,84,127928.6839,73
48,85,78919.73959,38
48,86,134469.8052,78
48,87,132383.6038,77
48,88,153980.0754,84
49,1,47158.21276,35
49,2,45492.22065,32
49,3,46493.22351,34
49,4,53147.76224,39
49,5,59396.7022,46
49,6,97355.48558,78
49,7,25716.15756,8
49,8,26005.02869,9
49,9,106076.3076,81
49,10,55093.45358,44
49,11,54894.25299,43
49,12,54107.74647,42
49,13,60407.03061,47
49,14,70335.01209,54
49,15,66307.14194,53
49,16,62471.07785,50
49,17,64285.66165,52
49,18,11536.84756,2
49,19,61116.15875,48
49,20,73600.05915,57
49,21,91240.98829,75
49,22,73627.21483,58
49,23,83113.47089,68
49,24,82410.50556,67
49,25,73048.77911,55
49,26,83159.54955,69
49,27,73792.95791,59
49,28,77756.41083,63
49,29,74251.72157,60
49,30,102245.3232,80
49,31,79331.91919,64
49,32,84282.13154,70
49,33,88996.17744,73
49,34,82250.04152,66
49,35,97294.95553,77
49,36,90504.37007,74
49,37,131841.3357,85
49,38,114463.4893,83
49,39,125715.2954,84
49,40,161753.3321,87
49,41,145066.5549,86
49,42,93842.93338,76
49,43,99213.56744,79
49,44,59347.15685,45
49,45,63076.30902,51
49,46,42612.11861,27
49,47,45791.61687,33
49,48,49437.52766,36
49,50,53820.00101,41
49,51,23309.58768,4
49,52,11296.51478,1
49,53,75187.12294,62
49,54,36645.03087,18
49,55,73511.91585,56
49,56,40206.30464,22
49,57,32032.18222,13
49,58,53329.10831,40
49,59,24670.19819,7
49,60,16543.50048,3
49,61,24339.26178,6
49,62,23575.89251,5
49,63,36994.11876,19
49,64,41727.21888,24
49,65,31007.26027,11
49,66,49622.90732,37
49,67,30047.20903,10
49,68,31274.72038,12
49,69,44161.88743,28
49,70,35901.317,15
49,71,74987.39046,61
49,72,36078.51422,16
49,73,38118.8739,20
49,74,44605.07308,30
49,75,36152.17552,17
49,76,61899.88976,49
49,77,39695.24396,21
49,78,41569.29069,23
49,79,33023.49286,14
49,80,41907.03926,25
49,81,42200.11436,26
49,82,45006.63209,31
49,83,49674.86275,38
49,84,81197.5504,65
49,85,44375.84963,29
49,86,88724.00544,71
49,87,88981.5305,72
49,88,108997.533,82
50,1,59205.06884,37
50,2,71898.57642,51
50,3,64610.16861,42
50,4,90194.72547,69
50,5,40298.92163,17
50,6,81119.33813,61
50,7,79226.42782,59
50,8,73749.14039,54
50,9,54870.21258,30
50,10,54356.95231,29
50,11,76547.33751,57
50,12,84047.16381,65
50,13,91301.31882,71
50,14,107002.1974,78
50,15,59079.95974,36
50,16,65955.37297,44
50,17,84017.6692,64
50,18,65078.63349,43
50,19,73554.58007,53
50,20,56044.63173,32
50,21,60761.16457,39
50,22,104390.6679,77
50,23,57610.39648,35
50,24,114984.1865,83
50,25,98091.24802,75
50,26,63392.41813,41
50,27,75612.82631,56
50,28,68402.92336,48
50,29,93544.55912,73
50,30,73261.31548,52
50,31,90797.80271,70
50,32,109204.1522,81
50,33,81251.82313,62
50,34,85675.01889,66
50,35,92714.42667,72
50,36,107217.9322,79
50,37,108924.9008,80
50,38,110179.5446,82
50,39,132368.747,85
50,40,177573.3139,87
50,41,168938.5503,86
50,42,70884.28942,50
50,43,67518.7032,46
50,44,17855.62871,6
50,45,10933.26241,2
50,46,25438.34417,10
50,47,12934.48812,3
50,48,103248.0014,76
50,49,53820.00101,28
50,51,30988.04726,13
50,52,50317.66896,24
50,53,22403.31606,7
50,54,78178.75853,58
50,55,127245.9162,84
50,56,13821.10442,4
50,57,24583.73486,8
50,58,10266.70386,1
50,59,34841.36233,15
50,60,61389.39005,40
50,61,43263.63778,19
50,62,56583.54854,33
50,63,82121.70346,63
50,64,89459.59261,68
50,65,46397.1311,22
50,66,25392.96193,9
50,67,55566.94486,31
50,68,68803.42571,49
50,69,85825.78522,67
50,70,44307.96052,20
50,71,29294.82341,12
50,72,52306.89356,25
50,73,73893.64871,55
50,74,40499.63855,18
50,75,60459.74668,38
50,76,28847.57858,11
50,77,67751.46764,47
50,78,57395.38464,34
50,79,32698.55291,14
50,80,17712.71342,5
50,81,94980.05263,74
50,82,79731.11835,60
50,83,44351.6309,21
50,84,37646.42048,16
50,85,52653.19406,26
50,86,46865.23121,23
50,87,53547.46851,27
50,88,66383.1101,45
51,1,48926.87862,32
51,2,54983.41506,40
51,3,51499.32503,36
51,4,68876.22311,54
51,5,47911.76454,31
51,6,90101.25656,76
51,7,49017.99555,33
51,8,46434.9881,30
51,9,84818.32068,70
51,10,51411.91404,35
51,11,62654.11895,49
51,12,66163.73462,53
51,13,73291.95195,61
51,14,86450.32175,73
51,15,60920.92651,44
51,16,61737.2346,45
51,17,71735.23936,57
51,18,34245.47254,17
51,19,64674.70382,51
51,20,64364.52717,50
51,21,77858.9043,64
51,22,86969.67289,74
51,23,71290.87875,56
51,24,96875.37117,81
51,25,83579.12035,67
51,26,73688.04123,63
51,27,73216.55059,60
51,28,72389.98729,58
51,29,82037.30637,65
51,30,89893.46161,75
51,31,83622.95545,69
51,32,95167.1745,79
51,33,85017.09092,71
51,34,82941.51176,66
51,35,95094.60169,78
51,36,97735.33858,82
51,37,122797.0182,84
51,38,112989.5813,83
51,39,129358.4032,85
51,40,170012.4157,87
51,41,156659.9428,86
51,42,83618.09055,68
51,43,85664.72595,72
51,44,39747.46243,22
51,45,40927.46821,23
51,46,21879.24169,4
51,47,22544.81827,5
51,48,72621.48176,59
51,49,23309.58768,9
51,50,30988.04726,11
51,52,23101.50672,8
51,53,52993.05866,38
51,54,54009.95054,39
51,55,96364.11459,80
51,56,18014.94049,3
51,57,14524.13758,1
51,58,32366.09639,13
51,59,16121.51065,2
51,60,34408.93522,18
51,61,24076.89294,10
51,62,34039.84083,16
51,63,56381.22943,42
51,64,62621.88729,48
51,65,31055.18069,12
51,66,33968.71302,15
51,67,36742.33027,19
51,68,45872.5756,29
51,69,61953.84462,46
51,70,33014.09077,14
51,71,55271.34066,41
51,72,38168.54382,21
51,73,52275.95341,37
51,74,37112.44221,20
51,75,43246.34063,25
51,76,45346.68533,28
51,77,49515.33597,34
51,78,44544.34307,27
51,79,22782.74535,6
51,80,22885.91229,7
51,81,65354.8229,52
51,82,59066.51697,43
51,83,42774.99168,24
51,84,62470.27625,47
51,85,43591.16724,26
51,86,70882.33286,55
51,87,73571.47654,62
51,88,91364.82725,77
52,1,35925.87353,28
52,2,35713.44166,26
52,3,35619.55325,25
52,4,46497.46682,41
52,5,49367.88519,43
52,6,86240.86317,78
52,7,30336.60382,19
52,8,23707.32371,11
52,9,99754.16694,81
52,10,43881.32308,35
52,11,44751.80442,36
52,12,45480.31326,40
52,13,52240.84694,47
52,14,64058.26751,57
52,15,55153.42384,52
52,16,51187.95425,46
52,17,54173.50558,50
52,18,20502.63259,8
52,19,50183.56626,44
52,20,62875.65941,55
52,21,81255.47506,75
52,22,65800.17878,59
52,23,72812.08909,66
52,24,75218.36127,68
52,25,64003.71095,56
52,26,72396.02169,65
52,27,62539.1925,54
52,28,66551.19023,60
52,29,64322.36742,58
52,30,91920.28494,80
52,31,68644.04908,62
52,32,75453.78886,69
52,33,77709.36997,70
52,34,71103.46578,64
52,35,86013.73729,77
52,36,80531.43361,74
52,37,120836.3338,85
52,38,103227.4616,83
52,39,115084.9246,84
52,40,152296.0879,87
52,41,136744.0045,86
52,42,83138.91616,76
52,43,89209.24939,79
52,44,52603.78406,48
52,45,58327.78364,53
52,46,44783.6954,37
52,47,44794.69059,38
52,48,54735.63854,51
52,49,11296.51478,1
52,50,50317.66896,45
52,51,23101.50672,9
52,53,70232.20374,63
52,54,31037.30211,21
52,55,79467.7158,71
52,56,36527.56693,29
52,57,26304.19455,16
52,58,47778.49129,42
52,59,16849.25209,5
52,60,11413.37324,2
52,61,13674.67523,4
52,62,13321.91078,3
52,63,33297.66256,23
52,64,39797.8761,33
52,65,19836.90973,7
52,66,41321.07736,34
52,67,19090.6462,6
52,68,23538.42636,10
52,69,38965.6417,32
52,70,24917.83173,14
52,71,67912.36497,61
52,72,24789.80838,13
52,73,30281.60228,18
52,74,34093.85576,24
52,75,25467.83468,15
52,76,53502.52693,49
52,77,29893.6021,17
52,78,30375.02607,20
52,79,24095.08024,12
52,80,35754.62983,27
52,81,44973.62883,39
52,82,37243.92968,30
52,83,38910.53513,31
52,84,73427.41961,67
52,85,33089.59812,22
52,86,80393.10345,73
52,87,79648.50054,72
52,88,100367.7106,82
53,1,70159.75597,40
53,2,85337.16491,54
53,3,76547.59757,48
53,4,105190.2202,73
53,5,43457.65113,15
53,6,76106.53591,47
53,7,100073.8357,69
53,8,92809.1769,61
53,9,32578.38649,9
53,10,61603.86876,31
53,11,87884.61856,57
53,12,97275.01148,66
53,13,104240.1,72
53,14,120938.5375,81
53,15,62248.98579,33
53,16,72308.66997,43
53,17,93835.34357,62
53,18,86630.98239,56
53,19,82077.38218,52
53,20,54755.79839,26
53,21,50860.18508,20
53,22,116409.6668,79
53,23,51393.52597,22
53,24,127087.5494,83
53,25,108517.342,76
53,26,59267.15423,29
53,27,79656.0975,49
53,28,68646.91021,38
53,29,102275.7458,70
53,30,62432.79243,34
53,31,96846.25519,65
53,32,118836.2771,80
53,33,80295.9586,50
53,34,89058.55056,58
53,35,91886.97377,60
53,36,113901.1086,77
53,37,98278.71526,67
53,38,108009.5899,75
53,39,133521.5815,84
53,40,180845.8598,87
53,41,175735.0927,86
53,42,63739.01176,35
53,43,55834.94931,27
53,44,20522.11236,3
53,45,12117.88468,1
53,46,46208.31313,17
53,47,34546.94015,10
53,48,124360.5213,82
53,49,75187.12294,46
53,50,22403.31606,4
53,51,52993.05866,24
53,52,70232.20374,41
53,54,95312.20174,64
53,55,148680.5845,85
53,56,35109.51884,13
53,57,43944.51703,16
53,58,22522.58721,5
53,59,53669.92584,25
53,60,80686.65753,51
53,61,60781.86998,30
53,62,74078.79488,44
53,63,100024.6078,68
53,64,107841.979,74
53,65,61820.51332,32
53,66,34579.18315,11
53,67,71422.89973,42
53,68,85697.63974,55
53,69,102506.746,71
53,70,58205.64577,28
53,71,16056.38221,2
53,72,66272.87355,37
53,73,89808.92508,59
53,74,51097.44463,21
53,75,75030.28914,45
53,76,28908.81336,7
53,77,82230.53092,53
53,78,70014.42219,39
53,79,48890.39746,19
53,80,34633.03519,12
53,81,115204.2033,78
53,82,94808.17653,63
53,83,52835.92913,23
53,84,23179.54805,6
53,85,63875.11824,36
53,86,31542.38181,8
53,87,41730.25097,14
53,88,48134.07015,18
54,1,34712.72703,26
54,2,20364.59071,10
54,3,28951.11698,19
54,4,16707.18515,8
54,5,62385.25486,55
54,6,86377.7758,71
54,7,28532.2453,17
54,8,12869.70993,6
54,9,121198.0921,86
54,10,47611.991,42
54,11,28838.92307,18
54,12,21436.75472,12
54,13,25830.45766,16
54,14,33690.10383,24
54,15,57871.42977,50
54,16,47792.57271,43
54,17,36319.90034,29
54,18,35565.38823,28
54,19,39988.3044,35
54,20,69539.01727,59
54,21,91228.79159,74
54,22,37937.65383,32
54,23,81571.83852,69
54,24,46002.85245,39
54,25,39900.21037,34
54,26,77728.76371,66
54,27,56070.66885,49
54,28,66714.98441,57
54,29,44280.35732,37
54,30,99184.37047,82
54,31,53444.07576,46
54,32,50111.48063,45
54,33,73962.015,62
54,34,61141.63487,52
54,35,78553.55556,68
54,36,59741.74031,51
54,37,120814.3294,85
54,38,93166.38282,77
54,39,97210.63194,79
