From_ID,To_ID,NearRank,From_PERIMETER,From_POLYID,From_SNBNAME,From_GLOBALID,From_AREA,From_LEN,From_COUNCIL_ACTIVE,From_RECOGNITION_DATE,From_SnbrInfoURL,From_WeCan,From_Top10,From_CEA_FLAG,To_Name,To_ADDRNO,To_PREFIX,To_STNAME,To_STTYPE,To_SUFFIX,To_CITY,To_ZIP,To_ADMIN,Total_Miles
23,10,5,43303.814,84,SPRING BRANCH NORTH,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2005-03-14 00:00:00,http://www.houstontx.gov/superneighborhoods/84.html,,,N,COLUMBIA ROSEWOOD MEDICAL CENTER,9200, ,WESTHEIMER, , ,HOUSTON,77063,2,15.28704423
24,15,1,57859.757,53,EL DORADO / OATES PRAIRIE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/53.html,,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,0.27697176
24,7,2,57859.757,53,EL DORADO / OATES PRAIRIE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/53.html,,,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,6.22668107
24,89,3,57859.757,53,EL DORADO / OATES PRAIRIE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/53.html,,,Y,BRILELA McCREA WOMAN'S PLACE,12605, ,EAST FREEWAY, , ,HOUSTON,77015,2,6.93266912
24,16,4,57859.757,53,EL DORADO / OATES PRAIRIE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/53.html,,,Y,EAST HOUSTON REGIONAL MEDICAL CENTER,13111, ,EAST FREEWAY, , ,HOUSTON,77015,2,8.24973205
24,14,5,57859.757,53,EL DORADO / OATES PRAIRIE,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/53.html,,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,10.55406717
25,54,2,57315.513,85,SPRING BRANCH CENTRAL,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/85.html,,,Y,WEST HOUSTON SURGICARE,970, ,CAMPBELL, , ,HEDWIG VILLAGE,77024,2,1.33826401
25,2,3,57315.513,85,SPRING BRANCH CENTRAL,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/85.html,,,Y,MEMORIAL SPRING SHADOWS GLEN HOSPITAL,2801, ,GESSNER, , ,HOUSTON,77080,2,3.99629849
25,9,4,57315.513,85,SPRING BRANCH CENTRAL,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/85.html,,,Y,MEMORIAL HOSPITAL - MEMORIAL CITY,920, ,FROSTWOOD, , ,HOUSTON,77024,2,5.08312215
25,10,5,57315.513,85,SPRING BRANCH CENTRAL,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/85.html,,,Y,COLUMBIA ROSEWOOD MEDICAL CENTER,9200, ,WESTHEIMER, , ,HOUSTON,77063,2,10.18421722
26,89,1,30493.459,54,HUNTERWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/54.html,,,N,BRILELA McCREA WOMAN'S PLACE,12605, ,EAST FREEWAY, , ,HOUSTON,77015,2,8.4256247
26,15,2,30493.459,54,HUNTERWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/54.html,,,N,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,8.68357276
26,16,3,30493.459,54,HUNTERWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/54.html,,,N,EAST HOUSTON REGIONAL MEDICAL CENTER,13111, ,EAST FREEWAY, , ,HOUSTON,77015,2,9.06711847
26,99,4,30493.459,54,HUNTERWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/54.html,,,N,TRIUMPH HOSPITAL EAST HOUSTON,15101, ,EAST FREEWAY, , , ,77530,2,14.11136598
26,7,5,30493.459,54,HUNTERWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/54.html,,,N,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,15.71213955
27,15,1,33779.628,50,SETTEGAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/50.html,Y,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,3.7228501
27,7,2,33779.628,50,SETTEGAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/50.html,Y,,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,4.55684176
27,14,3,33779.628,50,SETTEGAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/50.html,Y,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,8.86571556
27,89,4,33779.628,50,SETTEGAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/50.html,Y,,Y,BRILELA McCREA WOMAN'S PLACE,12605, ,EAST FREEWAY, , ,HOUSTON,77015,2,13.81627739
27,47,5,33779.628,50,SETTEGAST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/50.html,Y,,Y,HOUSTON COMMUNITY HOSPITAL - NORTHSIDE,2807,W,LITTLE YORK,RD, , ,77093,2,14.05098932
28,3,1,33997.809,11,LANGWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/11.html,,,Y,SPRING BRANCH MEDICAL CENTER,8850, ,LONG POINT, , ,HOUSTON,77055,2,2.77582063
28,54,2,33997.809,11,LANGWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/11.html,,,Y,WEST HOUSTON SURGICARE,970, ,CAMPBELL, , ,HEDWIG VILLAGE,77024,2,7.62385724
28,2,3,33997.809,11,LANGWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/11.html,,,Y,MEMORIAL SPRING SHADOWS GLEN HOSPITAL,2801, ,GESSNER, , ,HOUSTON,77080,2,7.93266029
28,5,4,33997.809,11,LANGWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/11.html,,,Y,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,8.44127198
28,9,5,33997.809,11,LANGWOOD,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/11.html,,,Y,MEMORIAL HOSPITAL - MEMORIAL CITY,920, ,FROSTWOOD, , ,HOUSTON,77024,2,11.13558505
29,4,1,42365.115,13,INDEPENDENCE HEIGHTS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/13.html,Y,Y,Y,DOCTOR'S HOSPITAL - TIDWELL,510,W,TIDWELL,RD, ,HOUSTON,77091,2,0.1768591
29,6,2,42365.115,13,INDEPENDENCE HEIGHTS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/13.html,Y,Y,Y,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,2.32469487
29,1,3,42365.115,13,INDEPENDENCE HEIGHTS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/13.html,Y,Y,Y,DOCTOR'S HOSPITAL - PARKWAY,233,W,PARKER,RD, ,HOUSTON,77076,2,2.87844873
29,5,4,42365.115,13,INDEPENDENCE HEIGHTS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/13.html,Y,Y,Y,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,4.3091242
29,43,5,42365.115,13,INDEPENDENCE HEIGHTS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/13.html,Y,Y,Y,HCA N. HOUSTON MEDICAL CENTER PARKVIEW,7407, ,NORTH FREEWAY, , ,HOUSTON,77076,2,4.63663745
30,5,1,83851.206,12,CENTRAL NORTHWEST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-10-12 00:00:00,http://www.houstontx.gov/superneighborhoods/12.html,,,N,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,0.2693284
30,4,2,83851.206,12,CENTRAL NORTHWEST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-10-12 00:00:00,http://www.houstontx.gov/superneighborhoods/12.html,,,N,DOCTOR'S HOSPITAL - TIDWELL,510,W,TIDWELL,RD, ,HOUSTON,77091,2,1.58727604
30,6,3,83851.206,12,CENTRAL NORTHWEST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-10-12 00:00:00,http://www.houstontx.gov/superneighborhoods/12.html,,,N,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,2.08719594
30,1,4,83851.206,12,CENTRAL NORTHWEST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-10-12 00:00:00,http://www.houstontx.gov/superneighborhoods/12.html,,,N,DOCTOR'S HOSPITAL - PARKWAY,233,W,PARKER,RD, ,HOUSTON,77076,2,4.56465844
30,43,5,83851.206,12,CENTRAL NORTHWEST,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2010-10-12 00:00:00,http://www.houstontx.gov/superneighborhoods/12.html,,,N,HCA N. HOUSTON MEDICAL CENTER PARKVIEW,7407, ,NORTH FREEWAY, , ,HOUSTON,77076,2,6.02203995
31,7,1,58565.13,48,TRINITY / HOUSTON GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/48.html,Y,,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,0.33805364
31,15,2,58565.13,48,TRINITY / HOUSTON GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/48.html,Y,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,5.24943141
31,47,3,58565.13,48,TRINITY / HOUSTON GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/48.html,Y,,Y,HOUSTON COMMUNITY HOSPITAL - NORTHSIDE,2807,W,LITTLE YORK,RD, , ,77093,2,6.40436238
31,14,4,58565.13,48,TRINITY / HOUSTON GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/48.html,Y,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,8.36304671
31,6,5,58565.13,48,TRINITY / HOUSTON GARDENS,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-03-22 00:00:00,http://www.houstontx.gov/superneighborhoods/48.html,Y,,Y,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,13.81331953
32,2,1,56176.32,3,CARVERDALE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/3.html,Y,,N,MEMORIAL SPRING SHADOWS GLEN HOSPITAL,2801, ,GESSNER, , ,HOUSTON,77080,2,1.81523759
32,3,2,56176.32,3,CARVERDALE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/3.html,Y,,N,SPRING BRANCH MEDICAL CENTER,8850, ,LONG POINT, , ,HOUSTON,77055,2,8.48791863
32,55,3,56176.32,3,CARVERDALE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/3.html,Y,,N,KINDRED HOSPITAL HOUSTON NORTHWEST,11297, ,FALLBROOK, , , ,77065,2,11.17626379
32,9,4,56176.32,3,CARVERDALE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/3.html,Y,,N,MEMORIAL HOSPITAL - MEMORIAL CITY,920, ,FROSTWOOD, , ,HOUSTON,77024,2,11.35779347
32,61,5,56176.32,3,CARVERDALE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/3.html,Y,,N,CY-FAIR MEDICAL CENTER HOSPITAL,10655, ,STEEPLETOP,DR, , ,77065,2,11.90833887
33,47,1,71061.565,46,EASTEX - JENSEN AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/46.html,Y,Y,Y,HOUSTON COMMUNITY HOSPITAL - NORTHSIDE,2807,W,LITTLE YORK,RD, , ,77093,2,0.15128638
33,7,2,71061.565,46,EASTEX - JENSEN AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/46.html,Y,Y,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,4.78607998
33,1,3,71061.565,46,EASTEX - JENSEN AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/46.html,Y,Y,Y,DOCTOR'S HOSPITAL - PARKWAY,233,W,PARKER,RD, ,HOUSTON,77076,2,7.35686651
33,14,4,71061.565,46,EASTEX - JENSEN AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/46.html,Y,Y,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,7.61316348
33,43,5,71061.565,46,EASTEX - JENSEN AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/46.html,Y,Y,Y,HCA N. HOUSTON MEDICAL CENTER PARKVIEW,7407, ,NORTH FREEWAY, , ,HOUSTON,77076,2,8.37927289
34,15,1,81176.06,49,EAST HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/49.html,Y,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,3.874636
34,7,2,81176.06,49,EAST HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/49.html,Y,,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,6.39846145
34,47,3,81176.06,49,EAST HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/49.html,Y,,Y,HOUSTON COMMUNITY HOSPITAL - NORTHSIDE,2807,W,LITTLE YORK,RD, , ,77093,2,11.51481434
34,89,4,81176.06,49,EAST HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/49.html,Y,,Y,BRILELA McCREA WOMAN'S PLACE,12605, ,EAST FREEWAY, , ,HOUSTON,77015,2,12.22835849
34,14,5,81176.06,49,EAST HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/49.html,Y,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,12.92574762
35,4,1,87815.58,6,ACRES HOME,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/6.html,Y,Y,Y,DOCTOR'S HOSPITAL - TIDWELL,510,W,TIDWELL,RD, ,HOUSTON,77091,2,0.4795982
35,43,2,87815.58,6,ACRES HOME,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/6.html,Y,Y,Y,HCA N. HOUSTON MEDICAL CENTER PARKVIEW,7407, ,NORTH FREEWAY, , ,HOUSTON,77076,2,0.93330971
35,1,3,87815.58,6,ACRES HOME,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/6.html,Y,Y,Y,DOCTOR'S HOSPITAL - PARKWAY,233,W,PARKER,RD, ,HOUSTON,77076,2,2.3380487
35,5,4,87815.58,6,ACRES HOME,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/6.html,Y,Y,Y,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,6.65852345
35,6,5,87815.58,6,ACRES HOME,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-05-11 00:00:00,http://www.houstontx.gov/superneighborhoods/6.html,Y,Y,Y,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,8.54463137
36,47,2,102420.982,45,NORTHSIDE/NORTHLINE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/45.html,,Y,Y,HOUSTON COMMUNITY HOSPITAL - NORTHSIDE,2807,W,LITTLE YORK,RD, , ,77093,2,3.9031297
36,6,3,102420.982,45,NORTHSIDE/NORTHLINE,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2001-10-15 00:00:00,http://www.houstontx.gov/superneighborhoods/45.html,,Y,Y,SELECT SPECIALTY HOSPITAL,1917, ,ASHLAND, , ,HOUSTON,77008,2,6.28738934
37,43,1,28102.301,7,HIDDEN VALLEY,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/7.html,,,N,HCA N. HOUSTON MEDICAL CENTER PARKVIEW,7407, ,NORTH FREEWAY, , ,HOUSTON,77076,2,1.99366935
37,1,2,28102.301,7,HIDDEN VALLEY,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/7.html,,,N,DOCTOR'S HOSPITAL - PARKWAY,233,W,PARKER,RD, ,HOUSTON,77076,2,4.35229047
37,4,3,28102.301,7,HIDDEN VALLEY,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/7.html,,,N,DOCTOR'S HOSPITAL - TIDWELL,510,W,TIDWELL,RD, ,HOUSTON,77091,2,6.30288106
37,47,4,28102.301,7,HIDDEN VALLEY,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/7.html,,,N,HOUSTON COMMUNITY HOSPITAL - NORTHSIDE,2807,W,LITTLE YORK,RD, , ,77093,2,13.79658373
37,5,5,28102.301,7,HIDDEN VALLEY,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/7.html,,,N,MEMORIAL HOSPITAL - NORTHWEST,1635,N,LOOP, ,W,HOUSTON,77008,2,14.94345622
38,47,1,83347.43,47,EAST LITTLE YORK / HOMESTEAD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,,http://www.houstontx.gov/superneighborhoods/47.html,,,Y,HOUSTON COMMUNITY HOSPITAL - NORTHSIDE,2807,W,LITTLE YORK,RD, , ,77093,2,5.11254004
38,7,2,83347.43,47,EAST LITTLE YORK / HOMESTEAD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,,http://www.houstontx.gov/superneighborhoods/47.html,,,Y,LYNDON B. JOHNSON HOSPITAL,5656, ,KELLEY, , ,HOUSTON,77026,1,8.3567526
38,15,3,83347.43,47,EAST LITTLE YORK / HOMESTEAD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,,http://www.houstontx.gov/superneighborhoods/47.html,,,Y,DOCTOR'S HOSPITAL - EAST LOOP,9339,N,LOOP, ,E,HOUSTON,77029,2,13.56263834
38,1,4,83347.43,47,EAST LITTLE YORK / HOMESTEAD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,,http://www.houstontx.gov/superneighborhoods/47.html,,,Y,DOCTOR'S HOSPITAL - PARKWAY,233,W,PARKER,RD, ,HOUSTON,77076,2,15.26400942
38,14,5,83347.43,47,EAST LITTLE YORK / HOMESTEAD,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,,http://www.houstontx.gov/superneighborhoods/47.html,,,Y,HOUSTON RECOVERY,4514, ,LYONS,AVE, ,HOUSTON,77020,2,16.27160092
39,55,2,52713.975,1,WILLOWBROOK,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/1.html,,,N,KINDRED HOSPITAL HOUSTON NORTHWEST,11297, ,FALLBROOK, , , ,77065,2,8.6360148
39,61,3,52713.975,1,WILLOWBROOK,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/1.html,,,N,CY-FAIR MEDICAL CENTER HOSPITAL,10655, ,STEEPLETOP,DR, , ,77065,2,8.65403239
39,59,4,52713.975,1,WILLOWBROOK,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/1.html,,,N,CHAMPIONS PSYCHIATRIC CENTER,14320, ,WALTERS,RD, , ,77014,2,13.14497387
39,69,5,52713.975,1,WILLOWBROOK,{00000000-0000-0000-0000-000000000000},0.0,0.0,No,2003-09-22 00:00:00,http://www.houstontx.gov/superneighborhoods/1.html,,,N,HEALTH SOUTH REHALIBITATION INSTITUTE,17506, ,RED OAK,DR, , ,77090,2,21.85610916
40,43,1,117958.273,2,GREATER GREENSPOINT,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/2.html,,,Y,HCA N. HOUSTON MEDICAL CENTER PARKVIEW,7407, ,NORTH FREEWAY, , ,HOUSTON,77076,2,6.74087499
40,1,2,117958.273,2,GREATER GREENSPOINT,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/2.html,,,Y,DOCTOR'S HOSPITAL - PARKWAY,233,W,PARKER,RD, ,HOUSTON,77076,2,8.79278117
40,59,3,117958.273,2,GREATER GREENSPOINT,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/2.html,,,Y,CHAMPIONS PSYCHIATRIC CENTER,14320, ,WALTERS,RD, , ,77014,2,10.04279228
40,71,4,117958.273,2,GREATER GREENSPOINT,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/2.html,,,Y,HOUSTON NW MEDICAL CENTER,710, ,FM 1960 WEST, , ,HOUSTON,77090,2,10.86894635
40,95,5,117958.273,2,GREATER GREENSPOINT,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/2.html,,,Y,THE BREAST CENTER,710, ,F M 1960, ,W,HOSTON,77090,2,10.95863671
41,70,1,170943.477,42,IAH / AIRPORT AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/42.html,,,Y,HEALTH SOUTH REHABILITATION HOSPITAL OF HUMBLE,19002, ,MC KAY,DR, ,HUMBLE,77338,2,0.13541681
41,37,2,170943.477,42,IAH / AIRPORT AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/42.html,,,Y,NORTHEAST MEDICAL CENTER,18951,N,MEMORIAL,BLVD, ,HUMBLE,77338,2,0.48415525
41,86,3,170943.477,42,IAH / AIRPORT AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/42.html,,,Y,HEALTHSOUTH NORTHEAST SURGERY CENTER,18929, ,EASTEX FREEWAY, , ,HUMBLE,77338,2,0.78946731
41,100,4,170943.477,42,IAH / AIRPORT AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/42.html,,,Y,TRIUMPH HOSPITAL NORTHWEST HOUSTON,205, ,HOLLOW TREE,LN, ,HOUSTON,77090,2,11.20096944
41,91,5,170943.477,42,IAH / AIRPORT AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2001-06-05 00:00:00,http://www.houstontx.gov/superneighborhoods/42.html,,,Y,KINGWOOD MEDICAL CENTER,22999, ,US HIGHWAY 59, ,N,HOUSTON,77339,2,11.49044879
42,37,2,198374.308,43,KINGWOOD AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/43.html,,,N,NORTHEAST MEDICAL CENTER,18951,N,MEMORIAL,BLVD, ,HUMBLE,77338,2,5.28157898
42,70,3,198374.308,43,KINGWOOD AREA,{00000000-0000-0000-0000-000000000000},0.0,0.0,Yes,2000-08-24 00:00:00,http://www.houstontx.gov/superneighborhoods/43.html,,,N,HEALTH SOUTH REHABILITATION HOSPITAL OF HUMBLE,19002, ,MC KAY,DR, ,HUMBLE,77338,2,5.4876664
43,38,1,429584.145,44,LAKE HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/44.html,,,N,KINGWOOD HOSPITAL,2001, ,LADBROOK,DR, ,HOUSTON,77339,2,5.06880383
43,91,2,429584.145,44,LAKE HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/44.html,,,N,KINGWOOD MEDICAL CENTER,22999, ,US HIGHWAY 59, ,N,HOUSTON,77339,2,5.63184284
43,72,3,429584.145,44,LAKE HOUSTON,{00000000-0000-0000-0000-000000000000},0.0,0.0,,,http://www.houstontx.gov/superneighborhoods/44.html,,,N,KINGWOOD URGING CARE,2313, ,TIMBER SHADOWS,DR, ,HOUSTON,77339,2,6.20497792
